SUMLEV,COUNTY,COUSUB,CT,BLKGRP,BLOCK,NAME,geoid20,Neighborhood,NeighborhoodGroup
750,3,61000,191600,2,2008,Block 2008,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2009,Block 2009,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2010,Block 2010,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2011,Block 2011,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2012,Block 2012,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2013,Block 2013,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2014,Block 2014,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2015,Block 2015,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2016,Block 2016,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2017,Block 2017,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2018,Block 2018,4.20032E+14,Beechview,Beechview
750,3,61000,191600,2,2019,Block 2019,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3000,Block 3000,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3001,Block 3001,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3002,Block 3002,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3003,Block 3003,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3004,Block 3004,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3005,Block 3005,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3006,Block 3006,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3007,Block 3007,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3008,Block 3008,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3009,Block 3009,4.20032E+14,Beechview,Beechview
750,3,61000,191600,3,3010,Block 3010,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4000,Block 4000,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4001,Block 4001,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4002,Block 4002,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4003,Block 4003,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4004,Block 4004,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4005,Block 4005,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4006,Block 4006,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4007,Block 4007,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4008,Block 4008,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4009,Block 4009,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4010,Block 4010,4.20032E+14,Beechview,Beechview
750,3,61000,191600,4,4011,Block 4011,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5000,Block 5000,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5001,Block 5001,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5002,Block 5002,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5003,Block 5003,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5004,Block 5004,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5005,Block 5005,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5006,Block 5006,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5007,Block 5007,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5008,Block 5008,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5009,Block 5009,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5010,Block 5010,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5011,Block 5011,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5012,Block 5012,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5013,Block 5013,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5014,Block 5014,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5015,Block 5015,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5016,Block 5016,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5017,Block 5017,4.20032E+14,Beechview,Beechview
750,3,61000,191600,5,5018,Block 5018,4.20032E+14,Beechview,Beechview
750,3,61000,191700,1,1003,Block 1003,4.20032E+14,Beechview,Beechview
750,3,61000,191700,1,1029,Block 1029,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1000,Block 1000,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1001,Block 1001,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1002,Block 1002,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1003,Block 1003,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1004,Block 1004,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1005,Block 1005,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1006,Block 1006,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1007,Block 1007,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1008,Block 1008,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1009,Block 1009,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1010,Block 1010,4.20032E+14,Beechview,Beechview
750,3,61000,192000,1,1011,Block 1011,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2000,Block 2000,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2001,Block 2001,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2002,Block 2002,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2003,Block 2003,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2004,Block 2004,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2005,Block 2005,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2006,Block 2006,4.20032E+14,Beechview,Beechview
750,3,61000,192000,2,2007,Block 2007,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3000,Block 3000,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3001,Block 3001,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3002,Block 3002,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3003,Block 3003,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3004,Block 3004,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3005,Block 3005,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3006,Block 3006,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3007,Block 3007,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3008,Block 3008,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3009,Block 3009,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3010,Block 3010,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3011,Block 3011,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3012,Block 3012,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3013,Block 3013,4.20032E+14,Beechview,Beechview
750,3,61000,192000,3,3014,Block 3014,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4000,Block 4000,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4001,Block 4001,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4002,Block 4002,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4003,Block 4003,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4004,Block 4004,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4005,Block 4005,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4006,Block 4006,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4007,Block 4007,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4008,Block 4008,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4009,Block 4009,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4010,Block 4010,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4011,Block 4011,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4012,Block 4012,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4013,Block 4013,4.20032E+14,Beechview,Beechview
750,3,61000,192000,4,4014,Block 4014,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5000,Block 5000,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5001,Block 5001,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5002,Block 5002,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5003,Block 5003,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5004,Block 5004,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5005,Block 5005,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5006,Block 5006,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5007,Block 5007,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5008,Block 5008,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5009,Block 5009,4.20032E+14,Beechview,Beechview
750,3,61000,192000,5,5010,Block 5010,4.20032E+14,Beechview,Beechview
750,3,61000,202300,3,3010,Block 3010,4.20032E+14,Beechview,Beechview
750,3,61000,562400,2,2000,Block 2000,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2001,Block 2001,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2002,Block 2002,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2003,Block 2003,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2004,Block 2004,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2005,Block 2005,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2006,Block 2006,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2007,Block 2007,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2008,Block 2008,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2009,Block 2009,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2010,Block 2010,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2011,Block 2011,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2012,Block 2012,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2013,Block 2013,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2014,Block 2014,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2015,Block 2015,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2016,Block 2016,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2017,Block 2017,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2018,Block 2018,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2019,Block 2019,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2020,Block 2020,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2021,Block 2021,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2022,Block 2022,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2023,Block 2023,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2024,Block 2024,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2025,Block 2025,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2026,Block 2026,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2027,Block 2027,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2028,Block 2028,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2029,Block 2029,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2030,Block 2030,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2031,Block 2031,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2032,Block 2032,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2033,Block 2033,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2034,Block 2034,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2035,Block 2035,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2036,Block 2036,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2037,Block 2037,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2038,Block 2038,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2039,Block 2039,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2040,Block 2040,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2041,Block 2041,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2042,Block 2042,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2043,Block 2043,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2044,Block 2044,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2045,Block 2045,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2046,Block 2046,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2047,Block 2047,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2048,Block 2048,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2049,Block 2049,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2050,Block 2050,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2051,Block 2051,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,2,2052,Block 2052,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3000,Block 3000,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3001,Block 3001,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3002,Block 3002,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3003,Block 3003,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3004,Block 3004,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3005,Block 3005,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3006,Block 3006,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3007,Block 3007,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3008,Block 3008,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3009,Block 3009,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3010,Block 3010,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3011,Block 3011,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3012,Block 3012,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3013,Block 3013,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3014,Block 3014,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3015,Block 3015,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3016,Block 3016,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3017,Block 3017,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3018,Block 3018,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3019,Block 3019,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3020,Block 3020,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3021,Block 3021,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3022,Block 3022,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3023,Block 3023,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3024,Block 3024,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3025,Block 3025,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3026,Block 3026,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3027,Block 3027,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3028,Block 3028,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3029,Block 3029,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3030,Block 3030,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3031,Block 3031,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3032,Block 3032,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3033,Block 3033,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3034,Block 3034,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3035,Block 3035,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3036,Block 3036,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3037,Block 3037,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3038,Block 3038,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3039,Block 3039,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3040,Block 3040,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3041,Block 3041,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3042,Block 3042,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3043,Block 3043,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3044,Block 3044,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3045,Block 3045,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3046,Block 3046,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3047,Block 3047,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3048,Block 3048,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3049,Block 3049,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3050,Block 3050,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3051,Block 3051,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3052,Block 3052,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3053,Block 3053,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3054,Block 3054,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3055,Block 3055,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3056,Block 3056,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3057,Block 3057,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3058,Block 3058,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3059,Block 3059,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3060,Block 3060,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3061,Block 3061,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3062,Block 3062,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3063,Block 3063,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3064,Block 3064,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3065,Block 3065,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3066,Block 3066,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3067,Block 3067,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3068,Block 3068,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3069,Block 3069,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3070,Block 3070,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3071,Block 3071,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3072,Block 3072,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3073,Block 3073,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3074,Block 3074,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3075,Block 3075,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3076,Block 3076,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3077,Block 3077,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3078,Block 3078,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3079,Block 3079,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3080,Block 3080,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3081,Block 3081,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3082,Block 3082,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,562400,3,3083,Block 3083,4.20036E+14,Beltzhoover,Beltzhoover
750,3,61000,80200,1,1000,Block 1000,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1001,Block 1001,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1002,Block 1002,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1003,Block 1003,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1004,Block 1004,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1005,Block 1005,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1006,Block 1006,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1007,Block 1007,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1008,Block 1008,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1009,Block 1009,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1010,Block 1010,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1011,Block 1011,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1012,Block 1012,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1013,Block 1013,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1014,Block 1014,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1015,Block 1015,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1016,Block 1016,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1017,Block 1017,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1018,Block 1018,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1019,Block 1019,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1020,Block 1020,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1021,Block 1021,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1022,Block 1022,4.20031E+14,Bloomfield,Bloomfield
750,3,61000,80200,1,1023,Block 1023,4.20031E+14,Bloomfield,Bloomfield
